zip_code,population,median_income,median_age
32164,50721.0,70064.0,47.8
32168,30074.0,68964.0,55.3
32169,10383.0,86670.0,63.0
32174,52140.0,65503.0,54.7
32176,13882.0,63975.0,59.6
32177,26290.0,45455.0,41.5
32179,8523.0,48108.0,48.3
32180,5000.0,68236.0,39.0
32181,3163.0,38851.0,31.9
32182,30.0,,
32187,1221.0,40111.0,56.3
32189,5108.0,42212.0,55.8
32190,1774.0,69186.0,41.7
32193,1122.0,47237.0,64.0
32195,3183.0,85396.0,51.9
32202,6393.0,38042.0,40.2
32204,8270.0,61609.0,37.5
32205,30913.0,57758.0,38.0
32206,16210.0,35313.0,37.2
32207,35392.0,59883.0,38.5
32208,31368.0,39511.0,41.7
32209,36062.0,28534.0,36.5
32210,67110.0,55910.0,36.0
32211,35863.0,54058.0,34.5
32212,1872.0,45366.0,21.8
32216,41010.0,61536.0,37.9
32217,20219.0,58975.0,37.1
32218,68996.0,64298.0,35.6
32219,14145.0,60100.0,38.7
32220,12078.0,77038.0,44.2
32221,30597.0,75865.0,39.1
32222,16869.0,81045.0,34.6
32223,25604.0,90833.0,48.5
32224,41919.0,82055.0,33.0
32225,54073.0,83324.0,38.6
32226,18892.0,97625.0,41.0
32227,3497.0,79375.0,21.6
32228,224.0,,23.1
32233,24041.0,79363.0,42.6
32234,8692.0,78997.0,36.4
32244,65499.0,59848.0,33.7
32246,58684.0,74401.0,35.1
32250,28619.0,104943.0,42.9
32254,14338.0,35295.0,33.4
32256,51638.0,69895.0,32.9
32257,42271.0,80644.0,42.1
32258,41595.0,95926.0,34.6
32259,66518.0,142263.0,38.6
32266,6743.0,109375.0,44.4
32277,34880.0,53931.0,32.3
32301,33803.0,47222.0,29.5
32303,49824.0,58592.0,31.4
32304,48568.0,27876.0,22.2
32305,20265.0,49093.0,36.9
32306,1547.0,,19.1
32307,1713.0,,19.6
32308,23125.0,72383.0,43.0
32309,33675.0,96879.0,40.7
32310,14407.0,37675.0,32.1
32311,20442.0,82392.0,37.5
32312,32244.0,113131.0,43.1
32317,14515.0,113973.0,46.4
32320,3707.0,60528.0,53.6
32321,5995.0,47963.0,38.7
32322,4253.0,45625.0,38.2
32323,104.0,,65.1
32324,4981.0,41418.0,47.2
32327,30090.0,73829.0,41.8
32328,3716.0,57500.0,47.1
32330,757.0,43648.0,37.3
32331,4830.0,51678.0,46.9
32332,1097.0,27256.0,51.6
32333,11688.0,58169.0,51.1
32334,1611.0,54828.0,40.7
32336,1370.0,34840.0,49.9
32337,81.0,,
32340,10213.0,36795.0,45.1
32343,3517.0,58393.0,30.3
32344,12335.0,49785.0,48.2
32346,2326.0,56176.0,53.0
32347,7052.0,62411.0,44.3
32348,12827.0,46157.0,41.8
32350,1563.0,47946.0,41.7
32351,16563.0,38955.0,37.7
32352,5143.0,47070.0,41.5
32355,291.0,47500.0,60.1
32356,79.0,,
32358,1521.0,94583.0,53.7
32359,1007.0,45500.0,59.5
32360,98.0,38750.0,64.0
32361,297.0,112969.0,58.5
32401,18120.0,46603.0,45.7
32403,746.0,90104.0,22.0
32404,40969.0,66230.0,38.3
32405,29661.0,68070.0,37.5
32407,14710.0,75093.0,39.0
32408,18594.0,64561.0,46.6
32409,10518.0,56276.0,43.3
32410,412.0,60152.0,60.5
32413,14820.0,75970.0,52.4
32420,2712.0,46703.0,53.1
32421,3929.0,41923.0,43.7
32423,872.0,53016.0,68.3
32424,7516.0,41400.0,41.3
32425,13970.0,41658.0,40.8
32426,826.0,37396.0,51.7
32427,1111.0,39500.0,43.6
32428,17801.0,48984.0,40.6
32430,732.0,58860.0,48.3
32431,4515.0,54821.0,48.2
32433,18387.0,50424.0,39.3
32435,6525.0,68208.0,42.3
32437,620.0,47176.0,44.5
32438,4858.0,40526.0,41.7
32439,14572.0,71685.0,39.4
32440,8239.0,52979.0,38.1
32442,3795.0,46964.0,40.6
32443,2850.0,46274.0,45.8
32444,21564.0,84893.0,36.9
32445,2415.0,55032.0,39.6
32446,10676.0,50185.0,42.7
32448,7561.0,31427.0,42.6
32449,1037.0,29297.0,33.0
32455,4239.0,47547.0,44.6
32456,7775.0,67922.0,55.9
32459,20558.0,99081.0,46.3
32460,5488.0,48000.0,44.1
32461,2589.0,154750.0,58.2
32462,3417.0,36827.0,45.8
32463,158.0,,37.7
32464,3461.0,54816.0,46.7
32465,7846.0,44781.0,40.6
32466,6167.0,64424.0,37.9
32501,10908.0,35344.0,38.7
32502,3887.0,65713.0,39.5
32503,33875.0,64857.0,33.8
32504,21710.0,69017.0,39.3
32505,28055.0,39672.0,35.2
32506,36066.0,57302.0,38.2
32507,32766.0,64269.0,43.1
32508,5015.0,61094.0,20.8
32509,428.0,,45.4
32511,1145.0,,20.4
32514,43940.0,64431.0,34.2
32526,41522.0,69533.0,42.5
32530,38.0,,36.2
32531,7235.0,79258.0,45.2
32533,29975.0,83099.0,41.6
32534,15448.0,56517.0,40.8
32535,5510.0,39828.0,40.5
32536,25210.0,77864.0,33.5
32539,31392.0,68183.0,35.1
32541,18784.0,89826.0,42.8
32542,3841.0,66100.0,22.6
32544,2315.0,39068.0,22.6
32547,34124.0,61407.0,36.6
32548,23575.0,61037.0,40.3
32550,8722.0,80000.0,57.5
32561,9495.0,118074.0,50.6
32563,28511.0,94175.0,44.2
32564,2350.0,65750.0,46.6
32565,5515.0,77553.0,40.6
32566,42878.0,98065.0,38.7
32567,4837.0,71205.0,34.2
32568,3610.0,65296.0,47.6
32569,12936.0,70426.0,36.2
32570,34755.0,70335.0,41.3
32571,39756.0,84287.0,36.0
32577,4313.0,68269.0,42.4
32578,34022.0,101422.0,41.3
32579,10596.0,92344.0,46.0
32580,4038.0,79643.0,30.5
32583,30534.0,82416.0,40.7
32601,22544.0,29059.0,22.8
32603,6855.0,12894.0,20.5
32605,26313.0,80939.0,38.7
32606,23317.0,77733.0,41.6
32607,30306.0,48656.0,27.1
32608,53301.0,57249.0,29.8
32609,18983.0,45301.0,35.9
32610,25.0,,40.2
32612,8795.0,,19.2
32615,15295.0,71984.0,40.2
32616,123.0,,44.6
32617,4525.0,45931.0,50.0
32618,8111.0,57674.0,44.2
32619,5004.0,56019.0,44.3
32621,5332.0,49980.0,43.9
32622,1712.0,66563.0,42.5
32625,1628.0,66938.0,55.0
32626,8552.0,45311.0,47.7
32628,5235.0,39835.0,41.0
32631,370.0,38836.0,49.5
32634,19.0,,
32639,261.0,39727.0,39.8
32640,10360.0,54162.0,50.3
32641,16898.0,37083.0,34.9
32643,11590.0,67923.0,39.1
32648,316.0,61346.0,38.3
32653,15524.0,86508.0,43.7
32656,14702.0,63707.0,40.1
32658,354.0,78796.0,33.8
32664,285.0,57279.0,60.1
32666,6313.0,63395.0,57.5
32667,4334.0,72179.0,51.0
32668,5115.0,51843.0,51.1
32669,16100.0,97639.0,38.7
32680,10622.0,45182.0,48.9
32681,288.0,51061.0,62.5
32683,310.0,60984.0,25.0
32686,5273.0,55641.0,39.4
32692,88.0,,78.2
32693,11426.0,58095.0,43.8
32694,1992.0,50854.0,54.0
32696,13915.0,54688.0,43.9
32697,185.0,82083.0,25.3
32701,24551.0,61404.0,38.6
32702,2490.0,47179.0,58.8
32703,57046.0,63693.0,37.8
32707,38868.0,64381.0,38.9
32708,47437.0,84952.0,42.8
32709,1545.0,92550.0,44.3
32712,49738.0,97718.0,41.7
32713,22430.0,83468.0,46.0
32714,38306.0,62581.0,36.5
32720,33876.0,67102.0,42.1
32724,42326.0,69060.0,42.0
32725,50825.0,67131.0,39.5
32726,23661.0,57583.0,38.5
32730,6410.0,45169.0,40.7
32732,5104.0,109625.0,44.8
32735,5190.0,69316.0,48.7
32736,11925.0,84043.0,45.4
32738,47917.0,72044.0,36.5
32744,3544.0,91556.0,42.0
32746,45331.0,103941.0,43.8
32750,25176.0,81799.0,41.6
32751,22815.0,88599.0,40.2
32754,11399.0,64855.0,53.0
32757,31758.0,70044.0,47.1
32759,2683.0,59250.0,55.4
32763,24852.0,61447.0,44.3
32764,2642.0,80675.0,54.5
32765,63210.0,98584.0,34.8
32766,16425.0,134831.0,40.6
32767,3040.0,64539.0,49.5
32771,59134.0,70388.0,38.0
32773,32342.0,61004.0,36.6
32776,11681.0,96136.0,42.8
32778,24317.0,57071.0,53.5
32779,29111.0,107727.0,46.3
32780,38552.0,58940.0,45.1
32784,10545.0,67931.0,45.6
32789,26741.0,101113.0,43.8
32792,52120.0,63365.0,34.4
32796,20757.0,59880.0,50.0
32798,2437.0,53782.0,66.4
32801,14778.0,75646.0,35.8
32803,22067.0,92557.0,37.7
32804,20542.0,108662.0,37.9
32805,17791.0,38885.0,43.7
32806,26927.0,89102.0,40.4
32807,35479.0,57039.0,36.3
32808,62827.0,43726.0,32.1
32809,29207.0,50220.0,37.1
32810,37755.0,60104.0,34.8
32811,40191.0,46772.0,32.3
32812,35822.0,66774.0,37.3
32814,9500.0,123635.0,34.8
32816,13835.0,,19.3
32817,36808.0,76402.0,30.7
32818,62566.0,54178.0,34.2
32819,27826.0,86306.0,38.7
32820,10927.0,105912.0,37.5
32821,20034.0,57098.0,32.5
32822,68321.0,51555.0,37.5
32824,56484.0,75125.0,37.1
32825,63056.0,78321.0,34.8
32826,28428.0,59358.0,25.8
32827,17918.0,111725.0,36.4
32828,69778.0,95943.0,36.2
32829,19353.0,90174.0,35.8
32830,49.0,118839.0,40.3
32831,2414.0,,36.8
32832,31143.0,110885.0,36.1
32833,10995.0,88200.0,41.2
32835,49890.0,66970.0,34.7
32836,23708.0,112822.0,37.2
32837,48762.0,81926.0,40.8
32839,49304.0,51516.0,33.4
32901,27574.0,47115.0,43.6
32903,14604.0,96438.0,49.1
32904,36556.0,85618.0,40.9
32905,24971.0,54145.0,44.0
32907,47823.0,67002.0,45.1
32908,14172.0,63043.0,37.5
32909,36725.0,71783.0,39.1
32920,9961.0,68642.0,59.0
32922,15198.0,44898.0,38.5
32925,1606.0,76667.0,25.8
32926,22379.0,63391.0,51.0
32927,27570.0,76843.0,43.9
32931,13762.0,83195.0,58.8
32934,18030.0,99758.0,54.0
32935,41342.0,61069.0,40.9
32937,27611.0,90344.0,46.7
32940,47030.0,100792.0,47.5
32948,6032.0,48657.0,36.0
32949,2609.0,108050.0,57.0
32950,4666.0,105938.0,53.8
32951,11516.0,80411.0,62.0
32952,20666.0,87148.0,50.5
32953,24924.0,80537.0,49.4
32955,39745.0,82969.0,46.0
32958,28729.0,64698.0,59.0
32960,23961.0,49634.0,44.7
32962,26904.0,60649.0,47.2
32963,15117.0,143438.0,68.9
32966,19419.0,65923.0,62.3
32967,25116.0,66438.0,53.1
32968,15456.0,90058.0,48.2
32970,252.0,53929.0,56.0
32976,9310.0,46760.0,67.1
33001,340.0,59545.0,65.9
33004,16449.0,45836.0,43.1
33009,43893.0,44949.0,46.1
33010,42081.0,41053.0,47.6
33012,71088.0,41921.0,47.7
33013,29830.0,54842.0,47.5
33014,40739.0,69586.0,40.9
33015,68517.0,69169.0,40.5
33016,45620.0,53180.0,43.8
33018,55241.0,83468.0,41.7
33019,13503.0,90748.0,54.3
33020,44914.0,50339.0,39.5
33021,50300.0,66515.0,40.5
33023,71749.0,66834.0,37.0
33024,73405.0,72394.0,36.8
33025,72684.0,66156.0,36.8
33026,30868.0,84007.0,45.1
33027,63474.0,67015.0,48.2
33028,27583.0,109393.0,40.9
33029,44876.0,139461.0,40.2
33030,36405.0,37740.0,30.3
33031,7692.0,107448.0,44.3
33032,57327.0,70706.0,33.5
33033,68121.0,61800.0,32.9
33034,23774.0,43015.0,28.9
33035,16788.0,68881.0,36.1
33036,3620.0,91932.0,55.2
33037,13265.0,73724.0,53.5
33040,36379.0,80069.0,41.8
33042,6990.0,104325.0,52.5
33043,4547.0,75455.0,53.0
33050,10520.0,74487.0,49.1
33051,650.0,103096.0,66.7
33054,31590.0,38952.0,35.8
33055,37977.0,54869.0,44.8
33056,37274.0,58160.0,38.8
33060,37522.0,55733.0,39.4
33062,24805.0,78267.0,59.2
33063,55143.0,58340.0,47.2
33064,60009.0,62808.0,40.6
33065,60600.0,65145.0,35.2
33066,16316.0,53460.0,59.4
33067,24696.0,118825.0,40.2
33068,52792.0,60649.0,37.7
33069,29228.0,57614.0,37.2
33070,5717.0,73885.0,53.1
33071,39677.0,98722.0,37.5
33073,33691.0,94775.0,37.3
33076,43660.0,164389.0,38.4
33109,792.0,250001.0,57.6
33122,1873.0,84329.0,31.5
33125,54873.0,37370.0,42.6
33126,46798.0,51733.0,45.4
33127,28306.0,39690.0,36.0
33128,8989.0,33697.0,44.0
33129,15184.0,93343.0,40.7
33130,32946.0,55285.0,37.9
33131,22540.0,121730.0,35.4
33132,17136.0,101518.0,34.9
33133,34500.0,87924.0,40.9
33134,37958.0,82925.0,45.9
33135,34742.0,35185.0,45.0
33136,16854.0,35129.0,36.9
33137,25283.0,71348.0,34.3
33138,28609.0,58990.0,41.3
33139,35100.0,60971.0,41.7
33140,19785.0,98935.0,41.4
33141,35967.0,61205.0,44.3
33142,59121.0,35589.0,38.5
33143,31688.0,78525.0,40.8
33144,26596.0,58382.0,45.8
33145,29240.0,68717.0,44.3
33146,17962.0,125720.0,22.2
33147,47065.0,45092.0,38.2
33149,14639.0,169792.0,42.5
33150,31807.0,33629.0,35.2
33154,14557.0,75540.0,41.2
33155,43702.0,82321.0,44.0
33156,32582.0,133862.0,42.1
33157,69152.0,77994.0,40.0
33158,6536.0,177917.0,44.8
33160,42058.0,58174.0,50.3
33161,52824.0,49159.0,37.2
33162,48326.0,54884.0,36.1
33165,52047.0,77482.0,48.8
33166,26364.0,74819.0,39.8
33167,22823.0,56044.0,37.7
33168,23458.0,55866.0,38.4
33169,42156.0,56415.0,34.7
33170,14477.0,62001.0,39.1
33172,40278.0,59228.0,42.0
33173,33026.0,84644.0,44.8
33174,34335.0,55230.0,39.4
33175,50233.0,71621.0,48.0
33176,52719.0,80612.0,40.6
33177,56791.0,74193.0,41.1
33178,64751.0,87817.0,37.4
33179,48196.0,59920.0,39.7
33180,32881.0,84490.0,47.8
33181,20448.0,54618.0,36.3
33182,13163.0,94129.0,46.1
33183,34057.0,64714.0,47.6
33184,20850.0,72172.0,46.0
33185,29530.0,103401.0,42.2
33186,68750.0,81599.0,41.2
33187,19346.0,111525.0,41.7
33189,24575.0,63250.0,41.5
33190,16909.0,71020.0,34.5
33193,47116.0,72155.0,43.2
33194,8617.0,126910.0,43.1
33196,54187.0,89326.0,39.3
33301,17069.0,115161.0,41.3
33304,18923.0,81266.0,45.9
33305,12633.0,85246.0,51.4
33306,2767.0,74385.0,56.5
33308,28406.0,80445.0,56.5
33309,37829.0,68274.0,38.1
33311,75435.0,48020.0,34.2
33312,53409.0,72955.0,41.0
33313,62232.0,43282.0,35.2
33314,28978.0,59765.0,32.1
33315,13253.0,88034.0,39.9
33316,11304.0,93063.0,53.3
33317,36322.0,79511.0,42.2
33319,52000.0,53705.0,42.4
33321,50307.0,60113.0,48.7
33322,40738.0,59066.0,53.3
33323,22506.0,110395.0,41.9
33324,49994.0,80348.0,38.3
33325,31546.0,93060.0,38.3
33326,31514.0,107899.0,41.2
33327,23734.0,158184.0,39.0
33328,29544.0,120195.0,38.3
33330,13619.0,136839.0,44.2
33331,25418.0,136734.0,42.6
33332,11809.0,154652.0,44.9
33334,31047.0,65379.0,40.7
33351,35082.0,66611.0,39.3
33401,31625.0,55238.0,37.4
33403,13698.0,63481.0,37.4
33404,31034.0,56667.0,41.0
33405,20377.0,77583.0,43.0
33406,26093.0,66531.0,38.3
33407,32904.0,52160.0,38.1
33408,18839.0,89299.0,59.2
33409,33372.0,60484.0,33.0
33410,36277.0,93643.0,44.9
33411,73919.0,83770.0,42.2
33412,15001.0,123934.0,49.4
33413,18125.0,77928.0,35.3
33414,58842.0,103525.0,39.9
33415,51874.0,53496.0,39.5
33417,35555.0,47293.0,48.6
33418,42997.0,119156.0,52.0
33426,23781.0,74073.0,43.7
33428,45694.0,77322.0,41.0
33430,20503.0,42968.0,32.3
33431,22488.0,101291.0,34.7
33432,21270.0,87634.0,54.1
33433,45580.0,77733.0,49.9
33434,21214.0,68342.0,64.1
33435,37533.0,63691.0,41.5
33436,47606.0,72164.0,45.4
33437,38178.0,73502.0,65.9
33438,609.0,70577.0,40.7
33440,19800.0,54938.0,38.9
33441,29576.0,53080.0,44.1
33442,32076.0,51778.0,51.0
33444,23569.0,72869.0,41.3
33445,31283.0,67500.0,54.5
33446,27774.0,67273.0,67.2
33449,9301.0,145952.0,48.4
33455,20936.0,72735.0,57.8
33458,56799.0,104146.0,41.5
33460,36578.0,58624.0,36.2
33461,48575.0,57762.0,36.1
33462,32232.0,67916.0,42.2
33463,65766.0,66830.0,36.7
33467,55101.0,83238.0,49.9
33469,14639.0,96460.0,56.8
33470,31165.0,108906.0,42.7
33471,6759.0,36043.0,45.7
33472,18881.0,85238.0,61.1
33473,11107.0,157646.0,48.7
33476,6999.0,25521.0,33.4
33477,11524.0,104531.0,67.9
33478,14845.0,137282.0,44.4
33480,10853.0,163929.0,70.0
33483,12639.0,112262.0,58.2
33484,26262.0,51036.0,67.4
33486,22991.0,106343.0,43.6
33487,21504.0,87266.0,54.0
33493,5035.0,48080.0,40.9
33496,23549.0,98843.0,54.5
33498,16866.0,124403.0,46.8
33503,401.0,,59.3
33510,30103.0,68487.0,38.6
33511,58987.0,70696.0,37.8
33513,12882.0,57634.0,45.4
33514,2582.0,71000.0,44.0
33521,788.0,57031.0,34.7
33523,18867.0,56896.0,38.7
33525,19186.0,65501.0,46.4
33527,16342.0,68713.0,38.4
33530,18.0,,
33534,17479.0,68875.0,33.0
33538,5599.0,47306.0,46.7
33540,10282.0,46233.0,56.3
33541,23224.0,51246.0,58.4
33542,24573.0,45099.0,51.3
33543,35187.0,101000.0,38.2
33544,28472.0,98177.0,36.8
33545,25721.0,100031.0,35.8
33547,30431.0,116464.0,36.6
33548,7639.0,119705.0,42.4
33549,18016.0,74094.0,46.1
33556,30386.0,142738.0,41.9
33558,29098.0,102821.0,40.9
33559,19226.0,81715.0,31.6
33563,26874.0,53068.0,36.9
33565,17767.0,66210.0,43.1
33566,22842.0,69712.0,37.9
33567,12499.0,84237.0,41.6
33569,26189.0,91154.0,39.0
33570,32620.0,67149.0,36.1
33572,23846.0,110558.0,43.9
33573,28491.0,61635.0,69.8
33574,1651.0,,19.9
33576,6076.0,78114.0,62.6
33578,55724.0,75582.0,34.8
33579,42456.0,102109.0,36.2
33584,27863.0,64993.0,40.1
33585,1352.0,59909.0,41.3
33592,11275.0,56600.0,42.6
33594,35824.0,87241.0,44.1
33596,28558.0,108963.0,44.2
33597,8759.0,57981.0,47.1
33598,27978.0,88231.0,34.9
33602,17631.0,88878.0,36.3
33603,19545.0,60324.0,36.4
33604,40328.0,51918.0,35.9
33605,16166.0,32381.0,36.6
33606,22546.0,106640.0,27.9
33607,24257.0,57581.0,40.7
33609,18411.0,105761.0,39.0
33610,45622.0,47591.0,33.3
33611,34877.0,75718.0,39.2
33612,50697.0,41984.0,33.3
33613,37354.0,41841.0,29.2
33614,46844.0,50168.0,39.9
33615,48849.0,61761.0,38.5
33616,14918.0,78176.0,36.5
33617,48987.0,45719.0,32.8
33618,28416.0,74016.0,43.0
33619,39272.0,55610.0,33.1
33620,6451.0,,19.3
33621,2309.0,93393.0,21.5
33624,41661.0,81241.0,40.1
33625,28818.0,80681.0,42.0
33626,30736.0,120240.0,39.9
33629,26625.0,152044.0,40.4
33634,22927.0,64830.0,38.0
33635,19917.0,80653.0,38.2
33637,17507.0,55748.0,33.8
33647,72323.0,103918.0,36.9
33701,17464.0,65058.0,44.5
33702,31119.0,62271.0,43.2
33703,25900.0,98289.0,43.5
33704,16275.0,96986.0,48.0
33705,27426.0,68821.0,44.8
33706,15433.0,103695.0,61.9
33707,25059.0,61988.0,59.2
33708,15222.0,76684.0,60.6
33709,24120.0,48049.0,53.8
33710,34102.0,72029.0,47.5
33711,17984.0,61488.0,38.8
33712,25178.0,58137.0,38.8
33713,32713.0,68022.0,42.2
33714,20370.0,45820.0,40.5
33715,7876.0,103612.0,62.6
33716,18987.0,68488.0,33.0
33744,71.0,,67.0
33755,27279.0,50866.0,41.1
33756,32615.0,58059.0,44.7
33759,17607.0,60781.0,45.3
33760,20401.0,56173.0,36.7
33761,18558.0,66438.0,53.0
33762,5103.0,85472.0,53.7
33763,21272.0,50295.0,54.1
33764,27681.0,61278.0,50.2
33765,14578.0,59965.0,47.5
33767,7458.0,97500.0,63.6
33770,25811.0,53456.0,48.8
33771,28412.0,56275.0,52.8
33772,23664.0,71464.0,48.9
33773,16272.0,69285.0,48.6
33774,19629.0,72022.0,51.1
33776,13304.0,98886.0,50.0
33777,17860.0,83602.0,48.1
33778,15651.0,62369.0,51.3
33781,26315.0,51958.0,41.8
33782,23723.0,66824.0,46.8
33785,4871.0,94638.0,58.5
33786,1579.0,133750.0,60.0
33801,33861.0,45932.0,33.3
33803,30230.0,62701.0,41.8
33805,26064.0,51006.0,38.5
33809,30897.0,61911.0,42.6
33810,51427.0,66045.0,43.8
33811,25886.0,83043.0,37.3
33812,14736.0,95031.0,38.0
33813,37582.0,93306.0,40.3
33815,13644.0,33540.0,44.2
33823,37082.0,61190.0,41.0
33825,25393.0,46017.0,46.5
33827,2513.0,62466.0,42.7
33830,30396.0,57904.0,37.1
33834,6371.0,51154.0,35.1
33835,57.0,,65.1
33837,39979.0,71529.0,38.0
33838,5226.0,49118.0,32.3
33839,3649.0,75972.0,35.0
33841,8440.0,38466.0,40.7
33843,10790.0,49812.0,52.2
33844,45765.0,58242.0,39.4
33847,374.0,65391.0,34.0
33848,549.0,51700.0,46.9
33849,713.0,53646.0,44.1
33850,8876.0,49801.0,40.8
33851,988.0,56938.0,41.5
33852,21394.0,54055.0,54.2
33853,12241.0,42397.0,38.3
33854,446.0,32438.0,71.8
33855,126.0,56302.0,50.9
33856,297.0,30208.0,71.5
33857,1160.0,39659.0,57.8
33858,573.0,,4.9
33859,11081.0,61815.0,52.6
33860,26658.0,62429.0,33.1
33865,866.0,62689.0,36.6
33867,76.0,,78.2
33868,13404.0,67579.0,40.6
33870,25314.0,43915.0,51.1
33872,12696.0,67576.0,62.9
33873,13678.0,40625.0,35.3
33875,11129.0,73243.0,49.4
33876,6188.0,53388.0,58.1
33877,269.0,,59.5
33880,43732.0,53569.0,37.3
33881,38946.0,51685.0,40.6
33884,36058.0,68638.0,46.2
33890,4821.0,49219.0,35.0
33896,20528.0,67999.0,31.2
33897,28083.0,68857.0,38.0
33898,17066.0,53717.0,49.8
33901,24284.0,46903.0,39.6
33903,22430.0,55596.0,63.2
33904,32345.0,62177.0,58.2
33905,39247.0,68335.0,40.3
33907,25828.0,51122.0,40.7
33908,38844.0,68445.0,63.9
33909,36172.0,73851.0,38.0
33912,19370.0,98293.0,59.7
33913,27056.0,104877.0,51.0
33914,43289.0,72662.0,54.3
33916,26153.0,46342.0,36.1
33917,30512.0,51070.0,61.0
33919,28483.0,67788.0,59.5
33920,7250.0,84065.0,50.4
33921,726.0,117240.0,67.2
33922,4235.0,64461.0,58.9
33924,161.0,,37.5
33928,29948.0,95979.0,62.1
33930,993.0,75152.0,29.5
33931,9150.0,74838.0,68.7
33935,22521.0,47027.0,34.5
33936,26537.0,43640.0,43.3
33944,186.0,36203.0,65.3
33946,2704.0,82358.0,63.4
33947,9927.0,60984.0,65.5
33948,18440.0,59861.0,60.1
33950,24702.0,71357.0,63.6
33952,34731.0,52312.0,52.8
33953,7347.0,73294.0,63.9
33954,10393.0,74221.0,52.0
33955,10397.0,73523.0,65.0
33956,3494.0,62415.0,64.7
33957,6420.0,111683.0,68.6
33960,581.0,37500.0,54.8
33965,3793.0,25179.0,19.8
33966,11236.0,79172.0,48.1
33967,27887.0,82732.0,35.1
33971,28712.0,69061.0,33.8
33972,15218.0,66643.0,39.3
33973,14585.0,58989.0,27.0
33974,19218.0,60617.0,32.8
33976,17874.0,63992.0,34.2
33980,13071.0,58919.0,64.1
33981,14330.0,66708.0,60.8
33982,11067.0,56518.0,53.1
33983,16637.0,63213.0,56.9
33990,34275.0,67030.0,48.4
33991,24993.0,76996.0,45.7
33993,30572.0,86117.0,42.6
34102,10767.0,111742.0,64.7
34103,11214.0,99615.0,61.7
34104,24269.0,67932.0,50.8
34105,16462.0,101282.0,58.6
34108,16401.0,115182.0,67.1
34109,25845.0,88203.0,55.2
34110,24584.0,90006.0,63.8
34112,26597.0,66692.0,62.8
34113,24413.0,72688.0,55.2
34114,20716.0,79130.0,63.0
34116,35710.0,66302.0,36.3
34117,19218.0,101392.0,39.7
34119,33017.0,105263.0,54.0
34120,38191.0,83636.0,42.7
34134,15859.0,121713.0,69.2
34135,45781.0,81024.0,57.0
34137,369.0,81228.0,41.2
34138,1061.0,91080.0,45.5
34139,143.0,,59.9
34140,155.0,,26.3
34141,74.0,,20.5
34142,34411.0,55225.0,30.7
34145,15942.0,105315.0,67.5
34201,3912.0,123105.0,69.1
34202,26762.0,114234.0,52.7
34203,39757.0,66580.0,49.9
34205,30966.0,48859.0,46.0
34207,34437.0,47711.0,47.6
34208,41521.0,55576.0,38.1
34209,34089.0,75739.0,57.6
34210,16461.0,56799.0,56.9
34211,16508.0,119663.0,52.8
34212,23754.0,107699.0,51.3
34215,683.0,,57.2
34216,924.0,95694.0,69.4
34217,3719.0,85896.0,65.6
34219,27838.0,103000.0,46.3
34221,52882.0,71679.0,44.9
34222,13975.0,63142.0,55.4
34223,19116.0,66268.0,67.1
34224,15263.0,52129.0,64.0
34228,7479.0,141250.0,71.9
34229,7575.0,94496.0,63.7
34231,32413.0,67543.0,52.6
34232,34324.0,79806.0,48.3
34233,19179.0,74365.0,52.2
34234,21621.0,54669.0,43.1
34235,14760.0,69623.0,58.7
34236,13347.0,95231.0,67.4
34237,17877.0,61556.0,39.4
34238,22426.0,91936.0,64.1
34239,14812.0,72079.0,54.0
34240,14400.0,120581.0,51.1
34241,15608.0,105794.0,51.2
34242,7602.0,121006.0,66.0
34243,31656.0,77236.0,52.8
34250,495.0,145266.0,57.5
34251,7324.0,82926.0,44.3
34266,28420.0,41328.0,39.0
34267,56.0,,
34268,508.0,,32.3
34269,5274.0,52473.0,59.7
34275,20692.0,78532.0,63.5
34285,18791.0,61531.0,69.3
34286,20571.0,67867.0,47.6
34287,26721.0,63657.0,55.5
34288,14412.0,77440.0,46.1
34289,4692.0,112576.0,39.6
34291,8104.0,87529.0,51.5
34292,16426.0,80824.0,68.8
34293,46782.0,84110.0,61.5
34420,18396.0,50355.0,38.1
34428,9175.0,50075.0,54.4
34429,9448.0,55797.0,63.7
34431,8448.0,47632.0,57.8
34432,13029.0,45583.0,55.9
34433,8128.0,68072.0,45.6
34434,9981.0,54202.0,45.5
34436,7846.0,47580.0,60.0
34442,16674.0,51216.0,65.0
34446,18668.0,57773.0,59.7
34448,10607.0,45685.0,57.0
34449,3510.0,49331.0,52.2
34450,10005.0,42815.0,61.8
34452,13592.0,55122.0,46.8
34453,10108.0,50803.0,54.1
34461,12424.0,55170.0,56.0
34465,18121.0,55256.0,57.2
34470,20903.0,47098.0,37.6
34471,26614.0,56382.0,43.3
